tweet_id	retweet_count	favorite_count
733828123016450049	837	3796
733822306246479872	1088	3882
733482008106668032	1025	3324
733460102733135873	1380	4447
733109485275860992	17376	47168
732732193018155009	576	2581
732726085725589504	957	3732
732585889486888962	828	3891
732375214819057664	2720	8543
732005617171337216	5885	15777
731285275100512256	1063	3684
731156023742988288	1371	4047
730924654643314689	2134	6476
730573383004487680	2321	5196
730427201120833536	1120	3659
730211855403241472	1139	4044
730196704625098752	2070	5155
729854734790754305	1206	4250
729838605770891264	414	1795
729823566028484608	1332	4210
729463711119904772	2479	6134
729113531270991872	353	1988
728986383096946689	883	3337
728760639972315136	1833	4932
728751179681943552	731	2937
728653952833728512	1122	3501
728409960103686147	2170	5193
728387165835677696	1030	3871
728046963732717569	1265	4547
728035342121635841	1796	4799
728015554473250816	1180	4321
727685679342333952	687	3103
727644517743104000	1886	6222
727524757080539137	1318	4713
727314416056803329	806	3505
727286334147182592	876	3211
727175381690781696	1479	4086
727155742655025152	1423	3838
726935089318363137	2643	7262
726887082820554753	1622	4043
726828223124897792	1086	3746
726224900189511680	1242	4659
725842289046749185	2850	7432
725786712245440512	1461	4393
725729321944506368	1919	5480
725458796924002305	669	1487
724983749226668032	1405	3897
724771698126512129	691	2497
724405726123311104	1773	5595
724049859469295616	1904	4566
724046343203856385	598	2809
724004602748780546	1699	4413
723912936180330496	1314	4103
723688335806480385	3206	8129
723673163800948736	959	3196
723179728551723008	2021	5580
722974582966214656	1694	4339
722613351520608256	1760	5215
721503162398597120	2015	4913
721001180231503872	661	2664
720785406564900865	838	3286
720775346191278080	733	2617
720415127506415616	1606	4344
720389942216527872	2715	6758
720340705894408192	1046	3028
720059472081784833	1214	4103
720043174954147842	2161	5163
719991154352222208	1883	5091
719704490224398336	1564	4811
719551379208073216	2084	5330
719367763014393856	796	2943
719339463458033665	1347	4654
719332531645071360	1031	3601
718971898235854848	1183	3675
718939241951195136	1893	5517
718631497683582976	8702	19940
718613305783398402	519	2571
718540630683709445	1089	2626
718460005985447936	573	2852
718454725339934721	1623	5136
718246886998687744	537	2035
718234618122661888	1080	4081
717841801130979328	642	2578
717790033953034240	1214	3048
717537687239008257	1984	6065
717428917016076293	488	1689
717421804990701568	909	3318
717047459982213120	2049	6606
717009362452090881	1048	3450
716802964044845056	1264	4502
716791146589110272	1491	5841
716730379797970944	458	1298
716447146686459905	6331	13818
716439118184652801	231	2491
716285507865542656	1167	2929
716080869887381504	1870	5147
715928423106027520	943	3364
715758151270801409	1530	3940
715733265223708672	1825	4926
715704790270025728	606	2949
715696743237730304	1385	4116
715680795826982913	1747	4565
715360349751484417	1691	5772
715342466308784130	736	3185
715220193576927233	704	2544
715200624753819648	2030	5401
715009755312439296	1328	4393
714982300363173890	1111	3955
714962719905021952	4599	7755
714957620017307648	1529	4361
714631576617938945	1077	3446
714606013974974464	1003	3816
714485234495041536	1247	2855
714258258790387713	772	3167
714251586676113411	907	3448
714214115368108032	943	2392
714141408463036416	1504	4535
713919462244790272	835	3457
713909862279876608	590	2018
713900603437621249	804	2982
713761197720473600	1483	5148
713411074226274305	1392	4647
713177543487135744	3051	7591
713175907180089344	1564	4707
712809025985978368	7241	19608
712717840512598017	5391	13044
712668654853337088	1308	4388
712438159032893441	1684	5613
712309440758808576	25	257
712097430750289920	1111	4008
712092745624633345	970	3102
712085617388212225	521	3418
712065007010385924	668	2393
711998809858043904	136	0
711694788429553666	19679	34660
711652651650457602	985	4083
711363825979756544	1220	3859
711306686208872448	791	3496
711008018775851008	668	3159
710997087345876993	1498	4806
710844581445812225	740	2682
710833117892898816	580	2836
710658690886586372	608	2439
710609963652087808	2531	5062
710588934686908417	2024	4803
710296729921429505	792	2498
710283270106132480	557	2250
710272297844797440	1356	4773
710269109699739648	1215	2539
710153181850935296	963	3069
710140971284037632	962	2925
710117014656950272	2141	5804
709918798883774466	1151	3149
709901256215666688	106	710
709852847387627521	1285	3692
709566166965075968	1300	3734
709556954897764353	1144	3466
709519240576036864	257	1571
709449600415961088	638	2350
709409458133323776	747	2765
709225125749587968	617	2530
709207347839836162	6294	13321
709198395643068416	688	2549
709179584944730112	724	2130
709158332880297985	449	2157
709042156699303936	1769	5018
708853462201716736	705	1894
708845821941387268	967	3143
708834316713893888	543	1793
708810915978854401	7500	17426
708738143638450176	881	2891
708711088997666817	786	2693
708479650088034305	726	2690
708469915515297792	883	3254
708400866336894977	10907	16905
708356463048204288	1443	3820
708349470027751425	793	2486
708149363256774660	1660	4513
708130923141795840	905	3578
708119489313951744	1054	2837
708109389455101952	584	2037
708026248782585858	2073	4609
707995814724026368	1209	3287
707983188426153984	2	51
707969809498152960	1047	2855
707776935007539200	1021	3464
707741517457260545	655	2637
707738799544082433	2661	4334
707693576495472641	1079	3628
707629649552134146	948	2724
707610948723478529	6932	17920
707420581654872064	747	2401
707411934438625280	647	2406
707387676719185920	1405	3709
707377100785885184	1162	3474
707315916783140866	691	2612
707297311098011648	856	2920
707059547140169728	732	2720
707038192327901184	855	2323
707021089608753152	1480	4298
707014260413456384	645	2434
706904523814649856	8447	15413
706901761596989440	645	2188
706681918348251136	1046	3507
706644897839910912	1183	2730
706593038911545345	674	2283
706538006853918722	1525	3656
706516534877929472	1114	3273
706346369204748288	996	3644
706310011488698368	8628	22662
706291001778950144	503	1799
706265994973601792	991	2883
706169069255446529	2400	4133
706166467411222528	1737	5441
706153300320784384	414	1579
705975130514706432	800	3277
705970349788291072	961	3321
705898680587526145	606	2510
705786532653883392	572	2062
705591895322394625	1240	3352
705475953783398401	1001	3129
705442520700944385	1784	4709
705428427625635840	1828	4042
705239209544720384	812	3169
705223444686888960	869	2734
705102439679201280	553	2274
705066031337840642	656	2298
704871453724954624	1203	4519
704859558691414016	589	2390
704847917308362754	1657	5409
704819833553219584	1082	2795
704761120771465216	3132	7019
704499785726889984	1081	3111
704491224099647488	91	810
704480331685040129	1145	3596
704364645503647744	3840	8506
704347321748819968	382	1679
704134088924532736	504	1602
704113298707505153	609	1967
704054845121142784	995	3093
703774238772166656	501	1951
703769065844768768	1226	3488
703631701117943808	748	2750
703611486317502464	1641	4088
703425003149250560	1496	4019
703407252292673536	754	2609
703382836347330562	1233	3710
703356393781329922	418	2023
703268521220972544	593	2083
703079050210877440	3349	7810
703041949650034688	13543	27939
702932127499816960	781	2743
702899151802126337	485	1709
702684942141153280	1163	3408
702671118226825216	605	2319
702598099714314240	3536	10950
702539513671897089	1037	3037
702332542343577600	1680	3382
702321140488925184	1115	3471
702276748847800320	826	2620
702217446468493312	1453	5096
701981390485725185	1073	3641
701952816642965504	1104	4024
701889187134500865	1489	3771
701805642395348998	1833	3639
701601587219795968	497	2207
701570477911896070	1011	2985
701545186879471618	660	2814
701214700881756160	5526	12953
700890391244103680	619	2350
700864154249383937	662	2749
700847567345688576	539	2576
700796979434098688	1035	2580
700747788515020802	10133	24197
700518061187723268	863	2795
700505138482569216	618	2415
700462010979500032	1947	4385
700167517596164096	806	2801
700151421916807169	714	2371
700143752053182464	2980	7980
700062718104104960	751	2798
700029284593901568	629	2191
700002074055016451	1454	3507
699801817392291840	1041	3235
699788877217865730	535	2379
699779630832685056	1338	2937
699775878809702401	658	2077
699691744225525762	4962	10874
699446877801091073	2823	6282
699434518667751424	548	2295
699423671849451520	358	1450
699413908797464576	669	2187
699370870310113280	474	1988
699323444782047232	934	3344
699088579889332224	679	2369
699079609774645248	709	2591
699072405256409088	1283	3182
699060279947165696	1958	4008
699036661657767936	1292	2762
698989035503689728	1062	3585
698953797952008193	977	2868
698907974262222848	670	2686
698710712454139905	741	2620
698703483621523456	408	1537
698635131305795584	369	1362
698549713696649216	663	2453
698355670425473025	486	1982
698342080612007937	1024	2399
698262614669991936	2169	5027
698195409219559425	6450	17751
698178924120031232	797	2965
697995514407682048	359	1618
697990423684476929	1398	3481
697943111201378304	747	2547
697881462549430272	1282	3195
697630435728322560	581	1853
697616773278015490	1092	3346
697596423848730625	1361	3216
697575480820686848	545	2156
697516214579523584	1223	2191
697482927769255936	732	2565
697463031882764288	1484	3607
697270446429966336	2011	4942
697259378236399616	1075	3478
697255105972801536	1255	3195
697242256848379904	719	2664
696900204696625153	1106	3384
696894894812565505	732	2489
696886256886657024	1935	5120
696877980375769088	767	2585
696754882863349760	386	1561
696744641916489729	1019	2195
696713835009417216	700	2520
696518437233913856	1830	4125
696490539101908992	158	1292
696488710901260288	1117	2691
696405997980676096	1231	3404
696100768806522880	718	2051
695816827381944320	1265	3183
695794761660297217	847	3371
695767669421768709	804	1982
695629776980148225	2270	4841
695446424020918272	1955	4622
695409464418041856	3853	9138
695314793360662529	1591	3860
695095422348574720	665	2799
695074328191332352	1193	3011
695064344191721472	651	1706
695051054296211456	851	2825
694925794720792577	985	2850
694905863685980160	1011	2924
694669722378485760	15621	37829
694356675654983680	312	1595
694352839993344000	671	2155
694342028726001664	528	1672
694329668942569472	540	2126
694206574471057408	2195	4436
694183373896572928	1003	3116
694001791655137281	1118	3590
693993230313091072	437	1982
693942351086120961	398	1837
693647888581312512	642	2861
693644216740769793	139	1426
693642232151285760	448	2695
693629975228977152	868	2592
693622659251335168	399	1635
693590843962331137	2131	5359
693582294167244802	276	1736
693486665285931008	681	1884
693280720173801472	1343	3559
693267061318012928	888	2532
693262851218264065	544	2362
693231807727280129	793	3035
693155686491000832	3457	8358
693109034023534592	665	1825
693095443459342336	500	1988
692919143163629568	805	2831
692905862751522816	948	2580
692901601640583168	655	1896
692894228850999298	872	2414
692828166163931137	955	3043
692752401762250755	3924	7239
692568918515392513	1662	4610
692535307825213440	1466	3384
692530551048294401	456	1963
692423280028966913	248	1565
692417313023332352	3757	9905
692187005137076224	886	2672
692158366030913536	858	2286
692142790915014657	426	1741
692041934689402880	1377	3603
692017291282812928	1035	3037
691820333922455552	1785	4183
691793053716221953	4538	8598
691756958957883396	1104	3066
691675652215414786	550	2057
691483041324204033	609	2517
691459709405118465	1243	4307
691444869282295808	918	2806
691416866452082688	8268	20505
691321916024623104	712	2730
691096613310316544	967	3144
691090071332753408	362	1809
690989312272396288	3107	6268
690959652130045952	1360	3795
690938899477221376	2163	4382
690932576555528194	1105	3485
690735892932222976	1385	4012
690728923253055490	559	2304
690690673629138944	858	2472
690649993829576704	304	1383
690607260360429569	17	307
690597161306841088	652	2085
690400367696297985	490	1985
690374419777196032	932	3450
690360449368465409	963	2813
690348396616552449	553	1595
690248561355657216	446	1786
690021994562220032	1119	2965
690015576308211712	798	2664
690005060500217858	1826	3891
689999384604450816	406	1513
689993469801164801	496	1555
689977555533848577	483	1448
689905486972461056	749	2574
689877686181715968	1282	3198
689835978131935233	818	2292
689661964914655233	1006	3391
689659372465688576	4221	11004
689623661272240129	700	2369
689599056876867584	5978	12329
689557536375177216	500	2172
689517482558820352	1550	3598
689289219123089408	1008	2389
689283819090870273	1196	3488
689280876073582592	779	2116
689275259254616065	267	1225
689255633275777024	1167	2714
689154315265683456	1087	3245
689143371370250240	558	2146
688916208532455424	944	2894
688908934925697024	837	2241
688898160958271489	852	2233
688894073864884227	752	2367
688828561667567616	401	1462
688804835492233216	213	1015
688789766343622656	720	2348
688547210804498433	763	2767
688519176466644993	793	2452
688385280030670848	4827	9867
688211956440801280	908	2356
688179443353796608	637	2247
688116655151435777	848	2996
688064179421470721	387	1827
687841446767013888	2735	5796
687826841265172480	1224	2890
687818504314159109	1025	2652
687807801670897665	759	2534
687732144991551489	710	1869
687704180304273409	906	2591
687664829264453632	555	2055
687494652870668288	623	2032
687480748861947905	266	1694
687476254459715584	580	2087
687460506001633280	587	2169
687399393394311168	680	2011
687317306314240000	9920	21319
687312378585812992	2061	4614
687127927494963200	2474	5794
687124485711986689	550	2294
687109925361856513	2672	6162
687102708889812993	1072	2481
687096057537363968	656	2380
686947101016735744	3439	9123
686760001961103360	1490	3726
686749460672679938	1579	3675
686730991906516992	1298	4398
686683045143953408	869	2980
686618349602762752	1470	3896
686606069955735556	585	2002
686394059078897668	738	1858
686386521809772549	955	3454
686377065986265092	604	2355
686358356425093120	739	2332
686286779679375361	1807	4249
686050296934563840	795	2339
686035780142297088	131	1220
686034024800862208	1267	3308
686007916130873345	451	2618
686003207160610816	686	1929
685973236358713344	574	2236
685943807276412928	660	1729
685906723014619143	3153	7970
685681090388975616	137	2152
685667379192414208	623	2483
685663452032069632	1588	3451
685641971164143616	839	3116
685547936038666240	17000	34957
685532292383666176	1243	3225
685325112850124800	4328	10052
685321586178670592	695	2814
685315239903100929	1169	3546
685307451701334016	476	2197
685268753634967552	1309	3291
685198997565345792	724	2473
685169283572338688	1544	4343
684969860808454144	417	2508
684959798585110529	3404	7235
684940049151070208	1132	3420
684926975086034944	511	3711
684914660081053696	1582	3717
684902183876321280	574	1993
684880619965411328	892	2227
684830982659280897	23402	37203
684800227459624960	1080	2873
684594889858887680	3836	9481
684588130326986752	1524	4372
684567543613382656	1337	3191
684538444857667585	1045	2807
684481074559381504	1267	4099
684460069371654144	603	2096
684241637099323392	3580	8649
684225744407494656	230	1314
684222868335505415	1501	4079
684200372118904832	1120	2297
684195085588783105	562	2032
684188786104872960	1267	3685
684177701129875456	729	2141
684147889187209216	1624	3155
684122891630342144	515	2114
684097758874210310	1560	4356
683857920510050305	1208	4039
683852578183077888	381	2042
683849932751646720	1064	2782
683834909291606017	1201	2781
683828599284170753	1146	2968
683773439333797890	1474	3547
683742671509258241	3610	6899
683515932363329536	3151	7804
683498322573824003	1038	3357
683481228088049664	1076	2789
683462770029932544	725	2583
683449695444799489	1743	4130
683391852557561860	2590	8071
683357973142474752	1019	3109
683142553609318400	1127	3051
683111407806746624	988	3606
683098815881154561	714	2298
683078886620553216	609	2102
683030066213818368	793	2281
682962037429899265	18130	39221
682808988178739200	196	1877
682788441537560576	1214	2620
682750546109968385	474	1613
682697186228989953	389	1392
682662431982772225	1168	3226
682638830361513985	651	2178
682429480204398592	1260	3636
682406705142087680	1911	8035
682393905736888321	742	2372
682389078323662849	505	1767
682303737705140231	1081	3264
682259524040966145	1318	4423
682242692827447297	1283	3446
682088079302213632	10740	19415
682059653698686977	1839	5268
682047327939461121	1047	3405
682032003584274432	2186	6966
682003177596559360	1654	3333
681981167097122816	1116	2942
681891461017812993	895	2612
681694085539872773	4392	13526
681679526984871937	484	1865
681654059175129088	1006	2799
681610798867845120	513	2021
681579835668455424	1418	3748
681523177663676416	6310	15162
681340665377193984	303	1736
681339448655802368	4403	9829
681320187870711809	821	2809
681302363064414209	1988	4188
681297372102656000	1036	3378
681281657291280384	1191	3406
681261549936340994	297	1539
681242418453299201	588	1587
681231109724700672	525	2535
681193455364796417	1614	3929
680970795137544192	719	2568
680959110691590145	2156	4818
680940246314430465	1142	3419
680934982542561280	479	2195
680913438424612864	669	2530
680889648562991104	396	1866
680836378243002368	1439	3655
680805554198020098	717	2293
680801747103793152	897	2501
680798457301471234	1125	3026
680609293079592961	775	2786
680583894916304897	1453	3827
680497766108381184	2073	4474
680494726643068929	521	1810
680473011644985345	809	2687
680440374763077632	547	1536
680221482581123072	313	1540
680206703334408192	1275	2989
680191257256136705	550	2267
680176173301628928	1696	4128
680161097740095489	794	2445
680145970311643136	1883	3828
680130881361686529	1028	2423
680115823365742593	986	2868
680100725817409536	1483	3777
680085611152338944	9649	13517
680070545539371008	950	2713
680055455951884288	7708	17653
679877062409191424	692	2075
679872969355714560	718	2297
679862121895714818	675	2601
679854723806179328	1337	3030
679844490799091713	833	2506
679828447187857408	15186	38325
679777920601223168	1210	3261
679736210798047232	864	2208
679729593985699840	888	2282
679722016581222400	509	1747
679530280114372609	2237	5031
679527802031484928	785	2795
679511351870550016	1384	3559
679503373272485890	1601	3336
679475951516934144	689	2217
679462823135686656	20371	33539
679405845277462528	1303	2514
679158373988876288	8781	22688
679148763231985668	1111	2925
679132435750195208	1247	3129
679111216690831360	2758	6281
679062614270468097	8878	18023
679047485189439488	738	2377
679001094530465792	1334	2980
678991772295516161	1269	2448
678969228704284672	498	1728
678800283649069056	977	2711
678798276842360832	1283	3675
678774928607469569	999	2941
678767140346941444	1476	3721
678764513869611008	517	1719
678755239630127104	3579	7524
678740035362037760	1842	3960
678708137298427904	2625	5848
678675843183484930	1603	3022
678643457146150913	460	2160
678446151570427904	1701	4209
678424312106393600	2750	5709
678410210315247616	1967	4455
678399652199309312	29760	61069
678396796259975168	454	1672
678389028614488064	454	1964
678380236862578688	974	2562
678341075375947776	583	1814
678334497360859136	288	1368
678278586130948096	6541	12068
678255464182861824	401	1664
678023323247357953	418	2023
678021115718029313	6852	14464
677961670166224897	1810	3588
677918531514703872	440	1411
677895101218201600	2272	5072
677716515794329600	1043	3198
677700003327029250	1547	3563
677698403548192770	341	1284
677687604918272002	907	2601
677673981332312066	1609	3510
677662372920729601	1048	2043
677644091929329666	856	1971
677573743309385728	780	2242
677565715327688705	488	1355
677557565589463040	1247	2556
677547928504967168	3900	7275
677530072887205888	242	1120
677335745548390400	1926	3200
677334615166730240	315	1422
677331501395156992	254	1141
677328882937298944	1602	3805
677314812125323265	577	1725
677301033169788928	441	1302
677269281705472000	756	2088
677228873407442944	1755	3709
677187300187611136	986	2864
676975532580409345	1148	2909
676957860086095872	866	2311
676949632774234114	424	1360
676948236477857792	935	2280
676946864479084545	405	1781
676942428000112642	813	2173
676936541936185344	5262	13303
676916996760600576	1925	3107
676897532954456065	777	2359
676864501615042560	764	2205
676821958043033607	16737	24163
676819651066732545	708	1884
676811746707918848	455	1486
676776431406465024	2149	5219
676617503762681856	1049	3030
676613908052996102	208	1138
676606785097199616	470	1969
676603393314578432	417	1227
676593408224403456	2312	4789
676590572941893632	135	961
676588346097852417	856	2440
676582956622721024	301	1260
676575501977128964	1198	2704
676533798876651520	596	1961
676496375194980353	570	1589
676470639084101634	4986	12150
676440007570247681	715	1799
676430933382295552	370	1463
676263575653122048	585	2171
676237365392908289	314	1277
676219687039057920	33163	78270
676215927814406144	628	1817
676191832485810177	1096	2384
676146341966438401	714	2001
676121918416756736	1242	2235
676101918813499392	1234	2933
676098748976615425	1537	3144
676089483918516224	456	1375
675898130735476737	610	1710
675891555769696257	933	2227
675888385639251968	1023	2477
675878199931371520	1491	4358
675870721063669760	607	1710
675853064436391936	1384	2803
675849018447167488	162	979
675845657354215424	949	2379
675822767435051008	567	1587
675820929667219457	244	1093
675798442703122432	3607	10678
675781562965868544	506	1689
675740360753160193	371	1209
675710890956750848	882	1970
675707330206547968	740	2069
675706639471788032	103	667
675534494439489536	444	1889
675531475945709568	411	1227
675522403582218240	304	1081
675517828909424640	487	1356
675501075957489664	6192	17816
675497103322386432	1381	3263
675489971617296384	632	1347
675483430902214656	1030	1916
675432746517426176	598	1582
675372240448454658	537	1766
675362609739206656	242	1088
675354435921575936	18210	34064
675349384339542016	2401	4073
675334060156301312	1369	2893
675166823650848770	1720	3757
675153376133427200	2763	6531
675149409102012420	1783	3883
675147105808306176	254	978
675146535592706048	330	1238
675145476954566656	959	2213
675135153782571009	524	1347
675113801096802304	825	2024
675111688094527488	267	998
675109292475830276	1202	2898
675047298674663426	345	1097
675015141583413248	1270	2811
675006312288268288	240	1014
675003128568291329	502	1608
674999807681908736	1168	2331
674805413498527744	374	893
674800520222154752	912	3113
674793399141146624	1155	2595
674790488185167872	268	1141
674788554665512960	220	838
674781762103414784	1276	2075
674774481756377088	503	1171
674767892831932416	844	1894
674764817387900928	252	812
674754018082705410	475	1403
674752233200820224	490	1509
674743008475090944	583	1452
674742531037511680	54	508
674739953134403584	420	1152
674737130913071104	97	665
674690135443775488	494	1183
674670581682434048	688	1677
674664755118911488	269	954
674646392044941312	530	1488
674644256330530816	285	1066
674638615994089473	612	1741
674632714662858753	610	1550
674606911342424069	103	967
674468880899788800	2174	6430
674447403907457024	376	1095
674436901579923456	416	1152
674422304705744896	562	1482
674416750885273600	148	705
674410619106390016	489	1236
674394782723014656	606	1550
674372068062928900	325	875
674330906434379776	76	580
674318007229923329	546	1460
674307341513269249	7321	11707
674291837063053312	6227	15252
674271431610523648	766	1618
674269164442398721	239	925
674265582246694913	892	1692
674262580978937856	481	1345
674255168825880576	591	1518
674082852460433408	179	778
674075285688614912	303	1011
674063288070742018	2345	6571
674053186244734976	1373	3439
674051556661161984	506	1492
674045139690631169	674	1461
674042553264685056	135	741
674038233588723717	431	1136
674036086168010753	227	866
674024893172875264	1294	1844
674019345211760640	315	1169
674014384960745472	684	1611
674008982932058114	369	1236
673956914389192708	1016	2010
673919437611909120	385	1206
673906403526995968	1709	3295
673887867907739649	264	960
673716320723169284	798	3170
673715861853720576	2194	3661
673711475735838725	311	1068
673709992831262724	285	873
673708611235921920	305	1103
673707060090052608	409	1127
673705679337693185	417	1288
673700254269775872	597	1479
673697980713705472	2061	3921
673689733134946305	681	1789
673688752737402881	520	1298
673686845050527744	456	1486
673680198160809984	487	1411
673662677122719744	380	1283
673656262056419329	254	736
673636718965334016	386	1150
673612854080196609	757	1635
673583129559498752	387	1223
673580926094458881	277	850
673576835670777856	586	1419
673363615379013632	325	1051
673359818736984064	701	1493
673355879178194945	612	1535
673352124999274496	566	1699
673350198937153538	222	760
673345638550134785	1344	2601
673343217010679808	281	1000
673342308415348736	615	1302
673320132811366400	8332	13868
673317986296586240	275	891
673295268553605120	3314	7726
673270968295534593	386	1092
673240798075449344	763	1457
673213039743795200	883	2320
673148804208660480	658	1741
672997845381865473	754	2015
672995267319328768	310	979
672988786805112832	304	999
672984142909456390	565	1283
672980819271634944	1041	1859
672975131468300288	956	1730
672970152493887488	370	979
672968025906282496	571	1349
672964561327235073	669	1454
672902681409806336	527	1407
672898206762672129	439	915
672884426393653248	859	1592
672877615439593473	383	1053
672834301050937345	593	1345
672828477930868736	510	1283
672640509974827008	335	997
672622327801233409	516	1323
672614745925664768	613	1252
672609152938721280	405	1141
672604026190569472	422	1140
672594978741354496	629	1356
672591762242805761	347	974
672591271085670400	195	746
672538107540070400	387	1053
672523490734551040	180	661
672488522314567680	455	1145
672482722825261057	633	1163
672481316919734272	128	730
672475084225949696	730	1471
672466075045466113	562	1391
672272411274932228	3534	6627
672267570918129665	640	1534
672264251789176834	354	1173
672256522047614977	1620	2886
672254177670729728	769	1470
672248013293752320	633	1772
672245253877968896	162	702
672239279297454080	333	913
672231046314901505	1053	1886
672222792075620352	221	806
672205392827572224	1203	2318
672169685991993344	386	1047
672160042234327040	374	892
672139350159835138	750	1788
672125275208069120	1195	2468
672095186491711488	383	1024
672082170312290304	381	962
672068090318987265	535	1328
671896809300709376	4323	8682
671891728106971137	590	1361
671882082306625538	1434	3556
671879137494245376	717	1456
671874878652489728	580	1280
671866342182637568	522	1155
671855973984772097	474	931
671789708968640512	3633	7251
671768281401958400	544	1226
671763349865160704	964	1722
671744970634719232	802	1381
671743150407421952	239	757
671735591348891648	786	1482
671729906628341761	4554	8743
671561002136281088	7545	13173
671550332464455680	216	938
671547767500775424	619	1388
671544874165002241	1091	2040
671542985629241344	592	1121
671538301157904385	413	949
671536543010570240	425	1207
671533943490011136	600	1045
671528761649688577	268	858
671520732782923777	550	1432
671518598289059840	303	972
671511350426865664	757	1655
671504605491109889	3687	7224
671497587707535361	465	938
671488513339211776	491	1038
671486386088865792	213	595
671485057807351808	240	783
671390180817915904	763	1453
671362598324076544	306	1143
671357843010908160	152	411
671355857343524864	117	488
671347597085433856	449	992
671186162933985280	222	755
671182547775299584	360	1152
671166507850801152	368	897
671163268581498880	1150	1705
671159727754231808	85	386
671154572044468225	227	737
671151324042559489	160	689
671147085991960577	239	690
671141549288370177	682	1203
671138694582165504	421	956
671134062904504320	200	768
671122204919246848	2629	3583
671115716440031232	803	1390
671109016219725825	458	1171
670995969505435648	303	1132
670842764863651840	9130	25208
670840546554966016	205	612
670838202509447168	726	1139
670833812859932673	128	460
670832455012716544	228	750
670826280409919488	4235	5713
670823764196741120	198	792
670822709593571328	100	627
670815497391357952	1609	3256
670811965569282048	280	1156
670807719151067136	508	1178
670804601705242624	994	2025
670803562457407488	91	348
670797304698376195	247	751
670792680469889025	288	854
670789397210615808	249	679
670786190031921152	209	616
670783437142401025	410	837
670782429121134593	809	1609
670780561024270336	296	800
670778058496974848	74	336
670764103623966721	440	1106
670755717859713024	118	457
670733412878163972	528	988
670727704916926465	379	852
670717338665226240	515	1244
670704688707301377	386	782
670691627984359425	253	600
670679630144274432	299	767
670676092097810432	45	258
670668383499735048	5262	11002
670474236058800128	799	1573
670468609693655041	88	360
670465786746662913	579	1001
670452855871037440	216	561
670449342516494336	699	1225
670444955656130560	2061	6885
670442337873600512	205	662
670435821946826752	543	1080
670434127938719744	672	1439
670433248821026816	118	333
670428280563085312	663	1425
670427002554466305	172	530
670421925039075328	667	1347
670420569653809152	330	647
670417414769758208	336	582
670411370698022913	940	2087
670408998013820928	233	572
670403879788544000	163	444
670385711116361728	220	575
670374371102445568	280	762
670361874861563904	69	337
670338931251150849	117	436
670319130621435904	1282	3955
670303360680108032	140	438
670290420111441920	298	723
670093938074779648	352	1062
670086499208155136	262	715
670079681849372674	1302	2283
670073503555706880	824	1610
670069087419133954	255	648
670061506722140161	357	785
670055038660800512	344	686
670046952931721218	183	660
670040295598354432	115	771
670037189829525505	291	600
670003130994700288	96	341
669993076832759809	87	332
669972011175813120	168	456
669970042633789440	63	309
669942763794931712	174	521
669926384437997569	109	386
669923323644657664	59	242
669753178989142016	422	834
669749430875258880	67	278
669684865554620416	91	534
669683899023405056	114	400
669682095984410625	137	365
669680153564442624	300	686
669661792646373376	459	824
669625907762618368	1884	3624
669603084620980224	384	967
669597912108789760	157	523
669583744538451968	969	1524
669573570759163904	147	447
669571471778410496	1051	1626
669567591774625800	59	240
669564461267722241	129	396
669393256313184256	79	374
669375718304980992	759	1371
669371483794317312	187	508
669367896104181761	164	471
669363888236994561	238	643
669359674819481600	129	378
669354382627049472	1324	2782
669353438988365824	267	661
669351434509529089	195	451
669328503091937280	434	1034
669327207240699904	120	585
669324657376567296	214	507
669216679721873412	419	1216
669214165781868544	178	450
669203728096960512	498	1029
669037058363662336	326	677
669015743032369152	388	757
669006782128353280	261	588
669000397445533696	6625	21421
668994913074286592	242	452
668992363537309700	361	763
668989615043424256	342	701
668988183816871936	493	925
668986018524233728	174	563
668981893510119424	320	553
668979806671884288	366	814
668975677807423489	607	1339
668967877119254528	25	151
668960084974809088	248	726
668955713004314625	74	285
668932921458302977	59	276
668902994700836864	106	324
668892474547511297	158	407
668872652652679168	310	541
668852170888998912	174	462
668826086256599040	145	447
668815180734689280	282	586
668779399630725120	384	722
668655139528511488	226	547
668645506898350081	564	925
668643542311546881	550	908
668641109086707712	558	1100
668636665813057536	506	1071
668633411083464705	1717	2891
668631377374486528	330	735
668627278264475648	118	323
668625577880875008	140	398
668623201287675904	809	1484
668620235289837568	45	209
668614819948453888	326	621
668587383441514497	1124	1703
668567822092664832	60	250
668544745690562560	237	530
668542336805281792	223	471
668537837512433665	78	255
668528771708952576	234	473
668507509523615744	111	332
668496999348633600	136	419
668484198282485761	244	436
668480044826800133	153	473
668466899341221888	535	902
668297328638447616	308	635
668291999406125056	32	253
668286279830867968	142	518
668274247790391296	238	847
668268907921326080	244	569
668256321989451776	642	1334
668248472370458624	504	1019
668237644992782336	2960	6370
668226093875376128	107	309
668221241640230912	205	522
668204964695683073	200	564
668190681446379520	201	667
668171859951755264	202	505
668154635664932864	326	507
668142349051129856	296	578
668113020489474048	252	680
667937095915278337	821	1297
667924896115245057	114	307
667915453470232577	58	215
667911425562669056	315	501
667902449697558528	386	864
667886921285246976	1127	1931
667885044254572545	506	835
667878741721415682	121	399
667873844930215936	419	643
667866724293877760	1066	3064
667861340749471744	80	247
667832474953625600	63	293
667806454573760512	514	1075
667801013445750784	97	336
667793409583771648	337	714
667782464991965184	249	418
667773195014021121	58	240
667766675769573376	225	451
667728196545200128	153	382
